customer_id,registration_date,customer_segment,acquisition_channel,total_orders,total_spent,last_order_date
C000441,2023-01-02,New,Organic Search,20.0,12009.13,2025-08-16
C000442,2024-07-05,VIP,Paid Search,1.0,506.22,2025-06-22
C000443,2024-10-05,Returning,Social Media,0.0,0.0,
C000444,2025-01-30,Returning,Email Marketing,1.0,146.88,2023-04-06
C000445,2024-10-31,Returning,Social Media,1.0,1145.93,2022-10-14
C000446,2025-09-13,New,Direct,0.0,0.0,
C000447,2025-08-28,New,Email Marketing,0.0,0.0,
C000448,2025-07-27,VIP,Paid Search,0.0,0.0,
C000449,2025-05-06,Returning,Referral,0.0,0.0,
C000450,2025-07-17,Returning,Social Media,1.0,167.42,2024-02-07
C000451,2025-07-26,New,Social Media,0.0,0.0,
C000452,2025-06-26,VIP,Organic Search,0.0,0.0,
C000453,2025-01-23,New,Social Media,0.0,0.0,
C000454,2024-08-08,New,Organic Search,0.0,0.0,
C000455,2023-11-29,New,Referral,3.0,2827.49,2025-06-15
C000456,2024-06-11,Returning,Email Marketing,4.0,5137.44,2025-09-17
C000457,2024-10-02,Returning,Direct,0.0,0.0,
C000458,2023-01-02,New,Organic Search,30.0,15565.88,2025-08-25
C000459,2025-01-08,Returning,Paid Search,0.0,0.0,
C000460,2024-06-14,Returning,Paid Search,0.0,0.0,
C000461,2024-10-31,Returning,Paid Search,0.0,0.0,
C000462,2023-01-02,New,Referral,23.0,18500.07,2025-09-21
C000463,2025-07-04,Returning,Referral,0.0,0.0,
C000464,2024-06-03,New,Email Marketing,2.0,965.38,2024-12-17
C000465,2023-05-08,New,Email Marketing,12.0,8178.5,2025-05-25
C000466,2025-04-11,Returning,Referral,0.0,0.0,
C000467,2023-10-26,Returning,Direct,5.0,3567.42,2025-04-11
C000468,2025-08-22,Returning,Direct,0.0,0.0,
C000469,2025-01-08,New,Paid Search,0.0,0.0,
C000470,2025-08-23,Returning,Organic Search,0.0,0.0,
C000471,2023-01-02,New,Referral,21.0,16344.97,2025-08-05
C000472,2025-09-25,Returning,Email Marketing,0.0,0.0,
C000473,2025-08-08,VIP,Social Media,0.0,0.0,
C000474,2023-08-05,Returning,Paid Search,7.0,4777.78,2025-09-24
C000475,2025-02-23,Returning,Organic Search,0.0,0.0,
C000476,2025-03-07,New,Social Media,0.0,0.0,
C000477,2023-01-02,New,Direct,29.0,18355.07,2025-09-13
C000478,2025-07-24,New,Referral,0.0,0.0,
C000479,2025-04-20,Returning,Organic Search,0.0,0.0,
C000480,2023-11-20,Returning,Email Marketing,5.0,4146.28,2023-10-18
C000481,2023-10-01,Returning,Social Media,2.0,814.52,2024-01-13
C000482,2025-08-16,New,Paid Search,0.0,0.0,
C000483,2025-08-12,New,Paid Search,0.0,0.0,
C000484,2025-09-14,New,Direct,0.0,0.0,
C000485,2025-07-18,New,Organic Search,0.0,0.0,
C000486,2025-01-13,New,Paid Search,0.0,0.0,
C000487,2025-03-28,Returning,Social Media,0.0,0.0,
C000488,2025-09-27,VIP,Paid Search,0.0,0.0,
C000489,2023-01-02,Returning,Social Media,26.0,18415.83,2025-05-12
C000490,2025-01-27,Returning,Email Marketing,1.0,325.27,2024-01-31
C000491,2025-08-10,New,Email Marketing,0.0,0.0,
C000492,2024-07-10,New,Paid Search,1.0,154.15,2022-12-05
C000493,2025-07-14,Returning,Referral,0.0,0.0,
C000494,2025-02-26,VIP,Direct,1.0,955.54,2024-02-26
C000495,2025-06-13,Returning,Paid Search,0.0,0.0,
C000496,2025-04-10,New,Paid Search,0.0,0.0,
C000497,2024-10-12,VIP,Organic Search,0.0,0.0,
C000498,2025-09-17,VIP,Direct,0.0,0.0,
C000499,2023-03-28,Returning,Direct,18.0,16332.0,2025-06-13
C000500,2025-03-30,Returning,Paid Search,0.0,0.0,
C000501,2025-04-25,New,Direct,0.0,0.0,
C000502,2025-05-12,VIP,Organic Search,0.0,0.0,
C000503,2023-09-13,Returning,Referral,11.0,8299.33,2025-03-05
C000504,2025-05-27,New,Paid Search,0.0,0.0,
C000505,2025-03-24,New,Direct,1.0,809.65,2022-09-07
C000506,2025-03-02,VIP,Referral,1.0,234.57,2022-12-12
C000507,2024-02-23,Returning,Social Media,2.0,1070.81,2023-09-25
C000508,2025-04-10,New,Organic Search,0.0,0.0,
C000509,2025-05-06,Returning,Paid Search,0.0,0.0,
C000510,2025-03-28,Returning,Email Marketing,1.0,237.16,2025-06-24
C000511,2024-12-12,Returning,Organic Search,1.0,888.82,2023-10-19
C000512,2025-02-26,New,Social Media,0.0,0.0,
C000513,2024-10-26,Returning,Paid Search,1.0,160.41,2022-10-14
C000514,2024-04-27,Returning,Referral,4.0,1200.24,2025-04-14
C000515,2023-10-03,Returning,Direct,4.0,2481.35,2023-12-22
C000516,2023-04-16,Returning,Organic Search,23.0,22242.41,2025-06-27
C000517,2025-04-07,New,Referral,1.0,346.04,2022-12-30
C000518,2025-06-17,Returning,Social Media,0.0,0.0,
C000519,2024-04-18,Returning,Paid Search,1.0,215.32,2022-05-27
C000520,2024-06-27,Returning,Referral,3.0,1527.15,2025-02-05
C000521,2025-07-11,New,Referral,0.0,0.0,
C000522,2023-06-18,New,Social Media,12.0,5102.18,2025-03-07
C000523,2025-04-07,New,Referral,0.0,0.0,
C000524,2025-04-23,New,Referral,0.0,0.0,
C000525,2024-10-13,Returning,Direct,0.0,0.0,
C000526,2025-05-17,Returning,Social Media,0.0,0.0,
C000527,2024-11-15,New,Direct,1.0,104.73,2025-04-20
C000528,2024-06-26,New,Email Marketing,0.0,0.0,
C000529,2024-01-05,Returning,Email Marketing,3.0,1704.02,2025-02-03
C000530,2025-07-17,Returning,Organic Search,1.0,1340.0,2023-07-21
C000531,2024-11-27,New,Email Marketing,0.0,0.0,
C000532,2025-03-11,New,Direct,0.0,0.0,
C000533,2024-12-11,New,Paid Search,0.0,0.0,
C000534,2025-08-16,New,Direct,0.0,0.0,
C000535,2024-01-13,VIP,Organic Search,0.0,0.0,
C000536,2024-03-01,Returning,Paid Search,3.0,5885.83,2025-06-22
C000537,2025-04-18,VIP,Organic Search,0.0,0.0,
C000538,2025-06-22,Returning,Paid Search,0.0,0.0,
C000539,2024-06-05,VIP,Paid Search,2.0,1072.82,2024-01-14
C000540,2024-02-01,Returning,Paid Search,2.0,494.42,2023-07-22
C000541,2025-02-21,Returning,Organic Search,0.0,0.0,
C000542,2024-05-29,VIP,Referral,0.0,0.0,
C000543,2025-08-23,New,Social Media,0.0,0.0,
C000544,2024-10-23,Returning,Paid Search,1.0,101.0,2023-08-07
C000545,2025-06-12,Returning,Organic Search,1.0,255.82,2023-05-01
C000546,2025-01-21,VIP,Social Media,0.0,0.0,
C000547,2024-11-01,Returning,Paid Search,0.0,0.0,
C000548,2025-03-08,Returning,Organic Search,0.0,0.0,
C000549,2025-09-23,New,Direct,0.0,0.0,
C000550,2025-08-19,Returning,Paid Search,0.0,0.0,
C000551,2023-05-21,Returning,Email Marketing,14.0,9912.4,2025-06-04
C000552,2025-08-27,VIP,Social Media,0.0,0.0,
C000553,2025-03-25,New,Direct,0.0,0.0,
C000554,2025-04-21,New,Organic Search,0.0,0.0,
C000555,2023-12-18,Returning,Email Marketing,7.0,3785.76,2025-03-03
C000556,2025-06-23,Returning,Direct,0.0,0.0,
C000557,2024-11-05,Returning,Email Marketing,1.0,139.08,2022-05-24
C000558,2025-05-08,New,Direct,0.0,0.0,
C000559,2025-09-09,New,Direct,0.0,0.0,
C000560,2024-12-05,Returning,Direct,0.0,0.0,
C000561,2025-05-03,Returning,Paid Search,0.0,0.0,
C000562,2023-01-02,New,Organic Search,28.0,25794.83,2025-09-14
C000563,2025-07-22,Returning,Direct,0.0,0.0,
C000564,2025-02-22,Returning,Organic Search,0.0,0.0,
C000565,2025-05-21,VIP,Social Media,0.0,0.0,
C000566,2023-02-15,New,Email Marketing,23.0,13979.39,2025-08-25
C000567,2023-01-02,New,Email Marketing,30.0,15643.89,2025-09-22
C000568,2023-02-16,Returning,Organic Search,22.0,17196.79,2025-08-21
C000569,2024-08-18,New,Direct,0.0,0.0,
C000570,2025-08-25,Returning,Organic Search,0.0,0.0,
C000571,2024-10-21,Returning,Email Marketing,0.0,0.0,
C000572,2024-07-05,New,Organic Search,0.0,0.0,
C000573,2025-06-26,New,Organic Search,0.0,0.0,
C000574,2025-08-26,VIP,Organic Search,0.0,0.0,
C000575,2025-01-11,Returning,Direct,0.0,0.0,
C000576,2025-02-24,Returning,Direct,1.0,2047.66,2024-05-06
C000577,2023-03-24,Returning,Direct,20.0,12875.31,2025-06-03
C000578,2024-11-27,New,Email Marketing,1.0,204.88,2023-01-20
C000579,2023-01-29,New,Paid Search,24.0,19853.04,2025-08-01
C000580,2024-10-03,Returning,Paid Search,0.0,0.0,
C000581,2023-09-20,Returning,Email Marketing,5.0,1007.06,2024-02-04
C000582,2024-01-14,New,Social Media,2.0,1417.34,2022-11-19
C000583,2025-07-21,Returning,Paid Search,1.0,754.42,2025-02-24
C000584,2023-01-02,Returning,Paid Search,23.0,20014.9,2025-09-16
C000585,2024-01-07,New,Direct,6.0,2677.39,2025-05-11
C000586,2025-05-14,Returning,Organic Search,1.0,161.59,2023-07-12
C000587,2024-10-23,Returning,Referral,1.0,1130.82,2022-12-02
C000588,2025-05-12,VIP,Direct,0.0,0.0,
C000589,2025-08-02,New,Referral,0.0,0.0,
C000590,2025-09-19,New,Email Marketing,0.0,0.0,
C000591,2025-08-29,Returning,Email Marketing,0.0,0.0,
C000592,2025-05-15,Returning,Paid Search,0.0,0.0,
C000593,2025-06-02,VIP,Referral,0.0,0.0,
C000594,2025-09-22,Returning,Social Media,2.0,1804.28,2025-07-20
C000595,2025-04-03,Returning,Paid Search,0.0,0.0,
C000596,2025-02-16,New,Social Media,0.0,0.0,
C000597,2024-05-04,Returning,Organic Search,3.0,3311.03,2025-05-08
C000598,2025-03-07,New,Referral,1.0,265.46,2023-01-10
C000599,2025-08-12,New,Social Media,0.0,0.0,
C000600,2025-07-19,Returning,Organic Search,1.0,3403.33,2024-07-31
C000601,2025-01-12,VIP,Organic Search,2.0,531.78,2025-01-06
C000602,2025-06-24,New,Referral,1.0,228.97,2023-07-10
C000603,2024-10-07,Returning,Paid Search,0.0,0.0,
C000604,2025-08-08,VIP,Direct,0.0,0.0,
C000605,2024-09-06,New,Social Media,1.0,937.16,2023-11-04
C000606,2025-03-17,Returning,Referral,0.0,0.0,
C000607,2025-04-03,VIP,Paid Search,0.0,0.0,
C000608,2025-08-07,Returning,Direct,0.0,0.0,
C000609,2025-06-11,Returning,Paid Search,0.0,0.0,
C000610,2025-07-14,Returning,Referral,0.0,0.0,
C000611,2025-09-24,New,Referral,0.0,0.0,
C000612,2025-07-10,New,Email Marketing,1.0,895.98,2023-12-23
C000613,2025-04-12,New,Social Media,1.0,755.65,2022-05-05
C000614,2025-02-19,Returning,Referral,0.0,0.0,
C000615,2025-01-27,New,Email Marketing,1.0,150.2,2024-01-15
C000616,2025-06-19,Returning,Social Media,0.0,0.0,
C000617,2025-04-09,New,Direct,0.0,0.0,
C000618,2025-03-31,VIP,Organic Search,1.0,879.33,2024-03-04
C000619,2023-01-02,Returning,Organic Search,19.0,14075.66,2025-05-21
C000620,2023-01-02,Returning,Referral,28.0,17528.46,2025-07-15
C000621,2025-06-01,VIP,Email Marketing,0.0,0.0,
C000622,2024-03-23,Returning,Paid Search,1.0,100.78,2024-05-08
C000623,2025-04-03,Returning,Organic Search,0.0,0.0,
C000624,2024-10-16,New,Referral,0.0,0.0,
C000625,2025-07-31,Returning,Organic Search,0.0,0.0,
C000626,2025-02-27,New,Organic Search,0.0,0.0,
C000627,2024-05-16,Returning,Social Media,1.0,354.65,2024-06-02
C000628,2025-09-02,New,Referral,0.0,0.0,
C000629,2025-01-12,New,Direct,1.0,794.24,2024-09-01
C000630,2023-01-02,VIP,Social Media,26.0,13957.5,2025-08-25
C000631,2024-08-29,New,Social Media,0.0,0.0,
C000632,2025-03-19,Returning,Direct,0.0,0.0,
C000633,2024-04-19,New,Direct,4.0,3124.6,2025-08-13
C000634,2025-08-28,Returning,Organic Search,0.0,0.0,
C000635,2025-05-24,Returning,Organic Search,0.0,0.0,
C000636,2023-01-02,Returning,Social Media,19.0,18414.46,2025-09-08
C000637,2025-08-12,Returning,Direct,0.0,0.0,
C000638,2025-09-02,VIP,Direct,0.0,0.0,
C000639,2023-06-26,New,Email Marketing,13.0,6445.58,2025-08-04
C000640,2025-05-25,VIP,Direct,0.0,0.0,
C000641,2025-01-29,VIP,Email Marketing,0.0,0.0,
C000642,2025-07-28,New,Organic Search,0.0,0.0,
C000643,2023-02-11,New,Organic Search,23.0,18029.43,2025-01-11
C000644,2025-04-09,Returning,Paid Search,1.0,1127.58,2022-10-18
C000645,2024-10-17,VIP,Direct,1.0,845.14,2024-03-16
C000646,2023-02-10,Returning,Social Media,17.0,19412.7,2025-04-02
C000647,2023-07-26,Returning,Social Media,7.0,10670.97,2025-09-25
C000648,2024-08-18,New,Organic Search,1.0,479.84,2025-03-05
C000649,2025-06-11,Returning,Referral,0.0,0.0,
C000650,2024-05-03,Returning,Direct,4.0,2640.02,2025-09-26
C000651,2024-06-10,Returning,Email Marketing,1.0,236.86,2023-11-13
C000652,2025-09-08,New,Direct,1.0,801.56,2022-01-23
C000653,2023-01-02,VIP,Referral,28.0,22058.52,2025-09-15
C000654,2024-06-10,New,Referral,1.0,190.24,2023-08-30
C000655,2024-06-13,Returning,Social Media,1.0,296.21,2025-04-07
C000656,2025-07-31,New,Direct,0.0,0.0,
C000657,2024-12-17,Returning,Social Media,0.0,0.0,
C000658,2025-05-23,Returning,Referral,0.0,0.0,
C000659,2025-08-24,Returning,Organic Search,0.0,0.0,
C000660,2024-04-24,New,Paid Search,3.0,709.16,2025-05-10
C000661,2024-12-04,Returning,Email Marketing,0.0,0.0,
C000662,2024-06-12,VIP,Social Media,1.0,500.75,2025-07-13
C000663,2025-03-25,Returning,Social Media,0.0,0.0,
C000664,2025-05-16,Returning,Direct,1.0,1080.18,2024-10-07
C000665,2024-10-14,New,Organic Search,2.0,513.93,2022-10-29
C000666,2025-04-10,Returning,Email Marketing,0.0,0.0,
C000667,2025-09-27,Returning,Direct,0.0,0.0,
C000668,2023-12-16,New,Organic Search,9.0,6918.48,2025-01-22
C000669,2023-01-02,New,Social Media,29.0,18892.13,2025-07-16
C000670,2024-05-01,Returning,Direct,1.0,1279.07,2025-05-24
C000671,2023-08-27,VIP,Email Marketing,4.0,2787.09,2024-08-11
C000672,2025-04-04,Returning,Paid Search,0.0,0.0,
C000673,2023-07-28,Returning,Referral,15.0,10823.85,2025-06-15
C000674,2024-08-27,New,Referral,2.0,528.46,2024-04-07
C000675,2025-09-18,New,Email Marketing,0.0,0.0,
C000676,2024-02-29,New,Email Marketing,0.0,0.0,
C000677,2025-01-11,Returning,Referral,1.0,214.57,2022-11-12
C000678,2024-11-16,Returning,Email Marketing,0.0,0.0,
C000679,2025-09-09,Returning,Direct,0.0,0.0,
C000680,2024-02-10,New,Email Marketing,9.0,4705.45,2025-08-01
C000681,2025-05-10,Returning,Social Media,0.0,0.0,
C000682,2025-09-06,New,Direct,0.0,0.0,
C000683,2023-01-02,New,Email Marketing,22.0,13838.91,2025-07-21
C000684,2025-01-06,Returning,Email Marketing,0.0,0.0,
C000685,2025-08-12,Returning,Organic Search,0.0,0.0,
C000686,2025-08-26,New,Social Media,0.0,0.0,
C000687,2024-02-17,Returning,Organic Search,2.0,1360.49,2025-06-15
C000688,2023-01-15,Returning,Organic Search,24.0,13278.76,2025-09-12
C000689,2024-09-23,Returning,Social Media,1.0,488.07,2025-07-25
C000690,2024-08-02,VIP,Email Marketing,1.0,298.43,2022-06-22
C000691,2025-04-05,Returning,Referral,0.0,0.0,
C000692,2025-07-16,New,Paid Search,0.0,0.0,
C000693,2025-07-25,Returning,Direct,0.0,0.0,
C000694,2023-12-18,New,Organic Search,2.0,1084.98,2025-03-07
C000695,2023-02-03,Returning,Social Media,23.0,17918.32,2025-08-22
C000696,2025-06-11,Returning,Social Media,0.0,0.0,
C000697,2025-04-09,Returning,Email Marketing,0.0,0.0,
C000698,2024-02-14,Returning,Referral,4.0,5131.16,2025-07-24
C000699,2024-07-09,Returning,Direct,2.0,1385.85,2024-06-17
C000700,2024-06-10,Returning,Organic Search,4.0,4331.9,2025-07-26
C000701,2024-03-24,New,Organic Search,3.0,1534.85,2025-08-12
C000702,2025-07-27,Returning,Email Marketing,0.0,0.0,
C000703,2025-03-27,VIP,Organic Search,1.0,445.01,2025-07-18
C000704,2023-01-02,New,Email Marketing,32.0,19577.63,2025-08-17
C000705,2025-09-12,New,Social Media,0.0,0.0,
C000706,2025-06-03,Returning,Paid Search,0.0,0.0,
C000707,2025-06-05,Returning,Paid Search,0.0,0.0,
C000708,2023-11-19,New,Organic Search,5.0,3750.44,2025-08-25
C000709,2025-01-27,New,Email Marketing,1.0,863.32,2025-06-30
C000710,2024-10-11,Returning,Referral,1.0,228.31,2022-03-16
C000711,2024-12-25,Returning,Direct,0.0,0.0,
C000712,2023-06-12,New,Social Media,23.0,18722.59,2025-08-09
C000713,2023-01-02,Returning,Referral,32.0,20343.69,2025-09-17
C000714,2025-09-09,Returning,Direct,0.0,0.0,
C000715,2024-06-06,VIP,Paid Search,0.0,0.0,
C000716,2025-08-02,Returning,Referral,0.0,0.0,
C000717,2024-11-28,Returning,Organic Search,1.0,468.68,2022-09-02
C000718,2023-01-02,VIP,Referral,27.0,22479.16,2025-07-26
C000719,2025-08-15,New,Email Marketing,0.0,0.0,
C000720,2025-03-15,New,Direct,0.0,0.0,
C000721,2024-12-02,Returning,Referral,0.0,0.0,
C000722,2025-06-26,Returning,Social Media,0.0,0.0,
C000723,2025-09-03,Returning,Organic Search,0.0,0.0,
C000724,2024-10-17,New,Paid Search,1.0,48.82,2022-01-14
C000725,2025-01-30,New,Paid Search,1.0,172.67,2024-10-25
C000726,2024-08-26,New,Paid Search,2.0,1098.44,2024-02-21
C000727,2025-02-14,Returning,Referral,0.0,0.0,
C000728,2024-05-12,New,Direct,1.0,568.65,2022-10-16
C000729,2024-02-07,Returning,Social Media,3.0,2430.12,2025-07-19
C000730,2024-03-14,New,Referral,2.0,898.45,2025-07-24
C000731,2025-07-25,New,Direct,0.0,0.0,
C000732,2024-05-04,New,Referral,2.0,1282.82,2024-11-21
C000733,2024-08-31,New,Direct,0.0,0.0,
C000734,2025-06-21,Returning,Paid Search,0.0,0.0,
C000735,2024-05-09,Returning,Paid Search,2.0,3822.47,2024-04-08
C000736,2025-09-04,Returning,Email Marketing,0.0,0.0,
C000737,2024-12-20,Returning,Direct,0.0,0.0,
C000738,2025-04-12,Returning,Social Media,0.0,0.0,
C000739,2025-04-07,Returning,Social Media,0.0,0.0,
C000740,2025-07-11,New,Email Marketing,0.0,0.0,
C000741,2024-03-03,Returning,Referral,1.0,251.15,2024-11-15
C000742,2025-05-15,Returning,Direct,0.0,0.0,
C000743,2024-12-25,New,Email Marketing,0.0,0.0,
C000744,2024-12-05,New,Social Media,0.0,0.0,
C000745,2025-04-17,VIP,Social Media,0.0,0.0,
C000746,2023-01-02,New,Organic Search,31.0,28595.4,2025-09-15
C000747,2025-09-16,New,Email Marketing,0.0,0.0,
C000748,2024-01-11,New,Direct,1.0,94.77,2022-03-04
C000749,2024-10-15,New,Organic Search,0.0,0.0,
C000750,2024-02-12,Returning,Organic Search,1.0,736.96,2022-06-03
C000751,2025-03-15,VIP,Referral,0.0,0.0,
C000752,2024-06-14,New,Email Marketing,1.0,1360.86,2025-04-22
C000753,2023-08-11,Returning,Social Media,8.0,5127.34,2024-07-25
C000754,2024-08-01,New,Email Marketing,0.0,0.0,
C000755,2024-06-22,VIP,Direct,2.0,270.91,2022-06-04
C000756,2025-04-08,VIP,Email Marketing,0.0,0.0,
C000757,2023-10-17,Returning,Paid Search,5.0,3291.41,2024-03-01
C000758,2025-08-17,Returning,Organic Search,0.0,0.0,
C000759,2025-02-08,Returning,Email Marketing,0.0,0.0,
C000760,2025-05-14,New,Direct,1.0,171.03,2022-04-28
C000761,2023-12-25,New,Paid Search,4.0,3522.84,2024-09-21
C000762,2025-06-18,New,Paid Search,1.0,404.42,2024-08-27
C000763,2025-08-21,New,Email Marketing,0.0,0.0,
C000764,2023-05-22,Returning,Paid Search,8.0,8638.05,2025-07-10
C000765,2024-05-12,Returning,Direct,3.0,5623.04,2024-06-26
C000766,2024-05-28,Returning,Direct,1.0,184.21,2024-02-13
C000767,2023-01-02,Returning,Email Marketing,25.0,21849.02,2025-09-16
C000768,2024-05-26,New,Social Media,1.0,1261.47,2024-11-10
C000769,2024-08-01,New,Direct,2.0,1945.61,2025-05-04
C000770,2023-10-23,New,Social Media,5.0,2690.81,2024-05-19
C000771,2024-07-23,Returning,Direct,2.0,2708.93,2025-01-11
C000772,2025-04-18,New,Organic Search,0.0,0.0,
C000773,2025-05-19,Returning,Direct,0.0,0.0,
C000774,2023-05-29,New,Organic Search,12.0,7067.46,2025-05-16
C000775,2024-03-11,Returning,Paid Search,6.0,5973.77,2025-03-24
C000776,2024-09-10,VIP,Social Media,1.0,4998.67,2024-02-06
C000777,2024-12-02,New,Direct,1.0,733.26,2022-01-31
C000778,2025-02-15,VIP,Direct,0.0,0.0,
C000779,2025-04-07,VIP,Direct,1.0,4803.89,2024-12-29
C000780,2025-02-02,New,Direct,0.0,0.0,
C000781,2023-03-30,New,Organic Search,25.0,13534.35,2025-09-28
C000782,2025-05-25,VIP,Paid Search,1.0,100.17,2024-04-27
C000783,2024-07-17,Returning,Referral,0.0,0.0,
C000784,2023-01-02,Returning,Social Media,28.0,15414.21,2025-08-20
C000785,2024-10-02,Returning,Social Media,3.0,995.68,2025-04-01
C000786,2023-09-07,New,Direct,6.0,6567.4,2024-11-08
C000787,2025-08-13,New,Organic Search,0.0,0.0,
C000788,2025-06-19,New,Email Marketing,0.0,0.0,
C000789,2025-05-21,Returning,Social Media,0.0,0.0,
C000790,2025-06-27,Returning,Organic Search,0.0,0.0,
C000791,2025-09-10,VIP,Paid Search,0.0,0.0,
C000792,2024-08-22,Returning,Organic Search,1.0,4777.06,2022-03-20
C000793,2023-01-02,Returning,Referral,31.0,25213.29,2025-07-31
C000794,2023-12-04,New,Email Marketing,5.0,3824.05,2025-08-21
C000795,2024-11-13,VIP,Paid Search,1.0,131.51,2024-07-24
C000796,2024-11-22,Returning,Email Marketing,0.0,0.0,
C000797,2025-06-30,Returning,Referral,0.0,0.0,
C000798,2025-08-24,VIP,Email Marketing,0.0,0.0,
C000799,2023-09-19,New,Organic Search,6.0,4189.65,2025-04-09
C000800,2025-09-19,Returning,Email Marketing,0.0,0.0,
C000801,2023-05-01,Returning,Organic Search,11.0,9097.04,2025-02-11
C000802,2025-04-29,New,Direct,0.0,0.0,
C000803,2024-10-23,Returning,Email Marketing,0.0,0.0,
C000804,2024-03-10,Returning,Email Marketing,2.0,854.42,2024-06-20
C000805,2025-08-19,New,Referral,0.0,0.0,
C000806,2023-01-02,New,Paid Search,25.0,20902.02,2025-08-30
C000807,2025-02-07,VIP,Direct,0.0,0.0,
C000808,2025-09-02,New,Organic Search,0.0,0.0,
C000809,2025-09-14,Returning,Social Media,0.0,0.0,
C000810,2025-08-04,New,Organic Search,0.0,0.0,
C000811,2025-02-22,Returning,Social Media,1.0,287.14,2022-11-11
C000812,2025-07-11,Returning,Referral,0.0,0.0,
C000813,2025-02-06,Returning,Referral,0.0,0.0,
C000814,2025-09-26,New,Direct,0.0,0.0,
C000815,2023-12-15,Returning,Organic Search,7.0,4257.57,2025-07-01
C000816,2025-04-30,Returning,Organic Search,0.0,0.0,
C000817,2025-07-01,New,Direct,0.0,0.0,
C000818,2023-01-23,New,Referral,19.0,14318.98,2025-09-10
C000819,2025-05-29,Returning,Referral,1.0,1046.25,2022-03-02
C000820,2025-04-27,Returning,Organic Search,0.0,0.0,
C000821,2025-09-18,Returning,Direct,0.0,0.0,
C000822,2023-01-02,New,Direct,20.0,11928.85,2025-07-23
C000823,2025-07-25,New,Social Media,0.0,0.0,
C000824,2025-03-19,VIP,Referral,0.0,0.0,
C000825,2025-06-11,Returning,Organic Search,0.0,0.0,
C000826,2024-01-04,VIP,Paid Search,4.0,2314.51,2023-12-26
C000827,2024-06-19,VIP,Direct,1.0,2394.03,2024-03-26
C000828,2025-09-09,New,Organic Search,0.0,0.0,
C000829,2024-10-26,Returning,Paid Search,0.0,0.0,
C000830,2024-08-25,Returning,Email Marketing,2.0,2236.11,2023-10-07
C000831,2025-04-13,New,Email Marketing,0.0,0.0,
C000832,2024-12-11,VIP,Email Marketing,0.0,0.0,
C000833,2025-08-29,New,Paid Search,0.0,0.0,
C000834,2024-08-21,Returning,Paid Search,2.0,1772.21,2025-08-25
C000835,2023-07-22,Returning,Direct,9.0,4424.63,2025-08-24
C000836,2024-09-25,VIP,Organic Search,1.0,178.34,2025-05-18
C000837,2025-07-29,New,Direct,1.0,282.68,2024-09-30
C000838,2025-08-13,VIP,Direct,0.0,0.0,
C000839,2023-12-24,VIP,Paid Search,2.0,431.81,2024-03-29
C000840,2025-09-24,Returning,Social Media,0.0,0.0,
C000841,2025-02-23,New,Paid Search,0.0,0.0,
C000842,2023-05-03,Returning,Organic Search,16.0,13440.79,2025-06-05
C000843,2024-06-09,Returning,Email Marketing,1.0,275.83,2022-03-14
C000844,2025-04-03,VIP,Email Marketing,0.0,0.0,
C000845,2024-08-17,New,Referral,1.0,982.19,2022-05-01
C000846,2023-10-07,Returning,Email Marketing,4.0,2076.49,2025-08-07
